@@Culture:ru-RU
QBMTranslationAddOnSource;EntryKey;"Select additional employees below. The product {0} will be requested for these employees.";"The product {0} will be requested for these employees.";"Продукт {0} будет запрошен для этих сотрудников."
QBMTranslationAddOnSource;EntryKey;"Select an employee";"Select an employee";"Выбрать сотрудника"
QBMTranslationAddOnSource;EntryKey;"Select an employee who should approve instead";"Select an employee who should approve instead";"Выбрать сотрудника на замену текущему утверждающему"
QBMTranslationAddOnSource;EntryKey;"Select an existing template to apply to your cart";"Select an existing template to apply to your cart";"Выберите готовый шаблон для своей корзины"
QBMTranslationAddOnSource;EntryKey;"Select approver";"Select approver";"Выберите утверждающего"
QBMTranslationAddOnSource;EntryKey;"Select area";"Select area";"Выберите область"
QBMTranslationAddOnSource;EntryKey;"Select at least one delegation.";"Select at least one delegation.";"Выберите по меньшей мере одно делегирование."
QBMTranslationAddOnSource;EntryKey;"Select at least one product you wish to add to your cart.";"Select at least one product you wish to add to your cart.";"Выберите по меньшей мере один продукт для добавления в корзину."
QBMTranslationAddOnSource;EntryKey;"Select change time";"Select change time";"Выберите время изменения"
QBMTranslationAddOnSource;EntryKey;"Select employee";"Select employee";"Выберите сотрудника"
QBMTranslationAddOnSource;EntryKey;"Select events that you want to be notified about, such as when your password was changed or your account was locked.";"Select events that you want to be notified about, such as when your password was changed or your account was locked.";"Выберите события, о которых вы хотите получать уведомления — среди них может быть смена пароля или блокировка учетной записи."
QBMTranslationAddOnSource;EntryKey;"Select optional products for:";"Select optional products for:";"Выбрать дополнительные продукты для:"
QBMTranslationAddOnSource;EntryKey;"Select roles";"Select roles";"Выберите роли"
QBMTranslationAddOnSource;EntryKey;"Select statistics";"Select statistics";"Выберите статистику"
QBMTranslationAddOnSource;EntryKey;"Select the accounts for which you want to set a new password.";"Select the accounts for which you want to set a new password.";"Выберите учетные записи, для которых необходимо задать новый пароль."
QBMTranslationAddOnSource;EntryKey;"Select the entitlements of {0} you wish to edit.";"Select the entitlements of ""{0}"" you want to edit.";"Выберите полномочия для «{0}», которые необходимо изменить."
QBMTranslationAddOnSource;EntryKey;"Select the menu items below for adding products to your shopping cart or tracking the current status for your requests.";"Select the menu items below for adding products to your shopping cart or tracking the current status for your requests.";"Выберите ниже элементы меню для добавления продуктов в вашу корзину или для отслеживания состояния ваших запросов."
QBMTranslationAddOnSource;EntryKey;"Select the menu items below for more information and detailed data.";"Select the menu items below for more information and detailed data.";"Для получения дополнительных сведений и подробностей выберите элементы меню ниже."
QBMTranslationAddOnSource;EntryKey;"Select the model of your new device.";"Select the model of your new device.";"Выберите модель нового устройства."
QBMTranslationAddOnSource;EntryKey;"Select which assignments should be copied or moved to the new role.";"Select which assignments should be copied or moved to the new role.";"Выберите назначения, которые следует копировать или перенести на новую роль."
QBMTranslationAddOnSource;EntryKey;"Selectable reference employees";"Selectable reference employees";"Доступные для выбора связанные сотрудники"
QBMTranslationAddOnSource;EntryKey;"Selected BaseTree is invalid for dynamic groups.";"Selected BaseTree is invalid for dynamic roles.";"Выбранное BaseTree неверно для динамических ролей."
QBMTranslationAddOnSource;EntryKey;"Selected origins";"Selected origins";"Выбранные источники"
QBMTranslationAddOnSource;EntryKey;"Selected products has been successfully added to template.";"Selected products has been successfully added to template.";"Выбранные продукты успешно добавлены к шаблону."
QBMTranslationAddOnSource;EntryKey;"Selected template has been succesfully applied to your cart.";"Selected template has been succesfully applied to your cart.";"Выбранный шаблон успешно применен к корзине."
QBMTranslationAddOnSource;EntryKey;"Send SMS";"Send SMS";"Отправить SMS"
QBMTranslationAddOnSource;EntryKey;"Server";"Server";"Сервер"
QBMTranslationAddOnSource;EntryKey;"Service Catalog";"Service Catalog";"Каталог услуг"
QBMTranslationAddOnSource;EntryKey;"Service category";"Service category";"Категория услуги"
QBMTranslationAddOnSource;EntryKey;"Service items tags enabled";"Service items tags enabled";"Теги элементов услуг активированы"
QBMTranslationAddOnSource;EntryKey;"Set a New Password";"Set a new password";"Задать новый пароль"
QBMTranslationAddOnSource;EntryKey;"Set new manager";"Set new manager";"Задать нового менеджера"
QBMTranslationAddOnSource;EntryKey;"Set password";"Set password";"Задать пароль"
QBMTranslationAddOnSource;EntryKey;"Set password alerts";"Set password alerts";"Задать оповещения о пароле"
QBMTranslationAddOnSource;EntryKey;"Set QA profile";"Set QA profile";"Задать профиль ""вопрос-ответ"""
QBMTranslationAddOnSource;EntryKey;"Set the priority for this request";"Set the priority for this request";"Задать приоритет для этого запроса"
QBMTranslationAddOnSource;EntryKey;"Set the validity period for this request";"Set the validity period for this request";"Задать период действия для этого запроса"
QBMTranslationAddOnSource;EntryKey;"Set your secret password answer now to unlock your account in the future.";"Set your password questions to be able to unlock your account.";"Задать свои вопросы о пароле, чтобы иметь возможность разблокировать свою учетную запись."
QBMTranslationAddOnSource;EntryKey;"Sets a media query which is used in CSS code to identify smartphones.";"Defines a media query that can be used in CSS code to identify devices such as smartphones.";"Задает мультимедийный запрос, который может использоваться в коде CSS для идентификации таких устройств, как смартфоны."
QBMTranslationAddOnSource;EntryKey;"Sets a URL to a favicon for the application.";"Sets a URL to a favicon for the application.";"Задает URL-адрес значка приложения."
QBMTranslationAddOnSource;EntryKey;"Shop";"Shop";"Супермаркет"
QBMTranslationAddOnSource;EntryKey;"Shop and requests";"Shop and requests";"Супермаркет и запросы"
